epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.24860392967942088,1.6565538532291817,0.261373035566584,1.6792628408168544,0.0001
2,0.2651499482936918,1.55757605022942,0.29114971050454924,1.7813074104641962,0.0001
3,0.2624612202688728,1.4620519195566115,0.27129859387923905,1.9508413925360213,0.0001
4,0.30548086866597723,1.342049726784624,0.30355665839536805,1.8413190095260974,0.0001
5,0.3166494312306101,1.2331347114202993,0.31017369727047145,1.8637360240724878,0.0001
6,0.38821096173733194,1.1080444561724632,0.36476426799007444,1.897445517497382,0.0001
7,0.3503619441571872,1.0580340985036054,0.34325889164598844,1.9330626141443246,0.0001
8,0.3685625646328852,1.0150008918039057,0.3573200992555831,1.773082067889552,0.0001
9,0.38697001034126166,0.974036307721738,0.37551695616211744,1.7015089021427163,0.0001
10,0.41923474663909,0.9205783076633681,0.40281224152191897,1.4922044976276243,0.0001
11,0.42626680455015514,0.8915099882526903,0.41356492969396197,1.6242776047207286,0.0001
12,0.5623578076525336,0.8457925274277365,0.5161290322580645,1.2564166325789232,0.0001
13,0.5826266804550155,0.8106756054407713,0.543424317617866,1.2738065408023553,0.0001
14,0.6119958634953464,0.7930182751440844,0.586435070306038,1.036859230723038,0.0001
15,0.6163391933815926,0.7616624058477136,0.5889164598842018,1.046332165759097,0.0001
16,0.6804550155118925,0.729107230803035,0.6418527708850289,0.8490690514506931,0.0001
17,0.6281282316442606,0.7288682102564944,0.6038047973531845,0.9610139084217271,0.0001
18,0.6341261633919338,0.7009732665999836,0.6170388751033913,0.8822606230097629,0.0001
19,0.6998965873836608,0.6822027448589438,0.6815550041356493,0.8063150249896116,0.0001
20,0.5778697001034127,0.6790386517809717,0.5599669148056244,1.0436183139250435,0.0001
21,0.6639089968976215,0.6471197501515711,0.6377171215880894,0.8077882478018257,0.0001
22,0.7695966907962771,0.6401991089250868,0.7253928866832092,0.6978446975831063,0.0001
23,0.7536711478800414,0.6004841064183127,0.727874276261373,0.6674476003134122,0.0001
24,0.7867631851085832,0.5904713253311763,0.7452440033085195,0.6321157672564978,0.0001
25,0.7658738366080662,0.5985685333806947,0.727874276261373,0.6792274802257642,0.0001
26,0.7923474663908997,0.5798849973654905,0.728701406120761,0.6466207669923086,0.0001
27,0.7633919338159255,0.5580272636074104,0.7237386269644334,0.6624064473104043,0.0001
28,0.8086866597724922,0.5455975077108831,0.7477253928866832,0.6105469056059252,0.0001
29,0.8093071354705274,0.5510774637196237,0.7750206782464847,0.5610578218898663,0.0001
30,0.6736297828335057,0.5358635446685829,0.6401985111662531,0.8388419832642952,0.0001
31,0.820268872802482,0.5128547220139315,0.7733664185277088,0.5492295940815662,0.0001
32,0.8161323681489142,0.5043925805794482,0.7866004962779156,0.5380229973615547,0.0001
33,0.8322647362978284,0.4955862237522934,0.7899090157154673,0.5117556969423349,0.0001
34,0.8746639089968976,0.4728684409564694,0.8031430934656741,0.4476021517397847,0.0001
35,0.7722854188210961,0.47575284550521546,0.7452440033085195,0.6292414282648104,0.0001
36,0.8227507755946225,0.4716570147418028,0.7650951199338296,0.5464416949388111,0.0001
37,0.8008273009307135,0.4475874313899618,0.7336641852770885,0.6110070666762005,0.0001
38,0.7737331954498449,0.44512294824944426,0.7328370554177006,0.6996137226189928,0.0001
39,0.7578076525336092,0.4492266322701972,0.7303556658395368,0.7309909588645764,0.0001
40,0.8055842812823164,0.4212921849692499,0.7750206782464847,0.5567156522110339,0.0001
41,0.8752843846949327,0.4283502826232784,0.8097601323407775,0.48701291462919555,0.0001
42,0.8819027921406412,0.41517656054717816,0.8097601323407775,0.4495568290241895,0.0001
43,0.7886246122026888,0.39591912520642314,0.7551695616211745,0.6495824751526585,0.0001
44,0.8912099276111686,0.3855715835874049,0.8271298593879239,0.4401238783516107,0.0001
45,0.8570837642192347,0.3824914276895934,0.7965260545905707,0.47973843316976644,0.0001
46,0.615511892450879,0.3675561769563236,0.5822994210090985,1.7952322539857244,0.0001
47,0.8142709410548087,0.3761114508456347,0.771712158808933,0.5527154717985711,0.0001
48,0.8548086866597725,0.3682404938123084,0.794044665012407,0.5018462336092966,0.0001
49,0.940641158221303,0.3734013762892477,0.8511166253101737,0.3611649022406049,0.0001
50,0.762564632885212,0.3473528708941889,0.7253928866832092,0.8604721992443769,0.0001
51,0.7466390899689762,0.3330768021625399,0.7055417700578991,1.0334458530590098,0.0001
52,0.8173733195449845,0.3518342986357528,0.7559966914805625,0.6084619576128383,0.0001
53,0.8101344364012409,0.3401867603969495,0.760132340777502,0.674732335743774,0.0001
54,0.8610134436401241,0.3246052139592881,0.7841191066997518,0.5463564419568916,0.0001
55,0.9118924508790073,0.32178050321557666,0.80479735318445,0.454298870242066,0.0001
56,0.8825232678386763,0.32285292180168706,0.8130686517783292,0.4784772522297647,0.0001
57,0.9143743536711478,0.3170721996575594,0.8362282878411911,0.42324143105838985,0.0001
