epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.5741468459152017,6.664708079091761,0.52191894127378,3.935329546506391,0.01
2,0.6037228541882109,4.267446200283158,0.5235732009925558,3.195579731533407,0.01
3,0.571664943123061,2.428142710533363,0.5086848635235732,2.5795017602130144,0.01
4,0.6395036194415719,1.269011939844943,0.5707196029776674,2.037024155246807,0.01
5,0.3735263702171665,1.0496833407819666,0.33664185277088504,3.7086115167395355,0.01
6,0.7404343329886246,0.8447986072706466,0.6459884201819686,0.9904959987174192,0.01
7,0.4419855222337125,0.8196361180863633,0.4334160463192721,2.5473563962972685,0.01
8,0.6715615305067218,0.8171562022029959,0.586435070306038,1.2732991952359725,0.01
9,0.42295760082730094,0.8199655335667907,0.3879239040529363,3.7591808195248233,0.01
10,0.41447776628748706,0.8109501552897573,0.3870967741935484,4.571613087547624,0.01
11,0.5394002068252327,0.833380558386149,0.45492142266335817,3.264916491962051,0.01
12,0.27238883143743536,0.7680196823021829,0.24731182795698925,14.841384497233124,0.01
13,0.26990692864529475,0.8770237959773335,0.24234904880066171,27.394080879078906,0.01
14,0.39110651499482935,0.7905193946219438,0.33664185277088504,3.9286786216265708,0.01
