epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.2596998332406893,2.213736460620398,0.2658959537572254,2.893602131207077,0.01
2,0.5403001667593107,1.0238470139240454,0.5340151178301468,0.9920144912241405,0.01
3,0.5793218454697054,0.9431543507185695,0.5815918185860383,0.837330019012882,0.01
4,0.25758754863813227,0.928356275969977,0.25611382836816365,8.131011912429424,0.01
5,0.5608671484157866,0.9014885750105373,0.552690084481992,0.9045129142479665,0.01
6,0.6440244580322402,0.9129330158976049,0.6202756780791463,0.8782001241889197,0.01
7,0.5021678710394664,0.9316297790227835,0.49710982658959535,1.1243696719500795,0.01
8,0.5769872151195108,0.911069423755717,0.5740329035126723,0.9904665522916734,0.01
9,0.5334074485825459,0.91557745773385,0.529568697198755,0.9842092044197649,0.01
10,0.3725403001667593,0.9361421925635525,0.3797243219208537,3.0305539955293512,0.01
11,0.42946081156197885,0.9122565270424737,0.42374388617163183,1.913973909953055,0.01
12,0.31528627015008337,0.9113217957079198,0.31347265451311696,3.3224204868250498,0.01
13,0.6192329071706504,0.9318547256264398,0.6047132058692752,0.8264994689918932,0.01
14,0.5418565869927737,0.9354861206855638,0.5162294353045798,1.22489025244028,0.01
