epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.5412371134020618,1.6746922402546323,0.48625429553264604,1.1215712591954523,0.0001
2,0.6589347079037801,1.2776575483124832,0.5910652920962199,0.9170121816835043,0.0001
3,0.7169243986254296,1.0309761526255772,0.6254295532646048,0.8376979256413647,0.0001
4,0.759020618556701,0.9401463358566678,0.6649484536082474,0.7606219510032549,0.0001
5,0.8058419243986255,0.8652533331821705,0.6907216494845361,0.6951183125735149,0.0001
6,0.8213058419243986,0.7524028621870896,0.7044673539518901,0.6987656340566287,0.0001
7,0.8298969072164949,0.7856715897033955,0.711340206185567,0.6710410492936361,0.0001
8,0.8092783505154639,0.6700602915780297,0.6735395189003437,0.7514817493478048,0.0001
9,0.7087628865979382,0.6886769165766651,0.5979381443298969,0.9048558659979568,0.0001
10,0.8827319587628866,0.6592004110073221,0.7542955326460481,0.5993492609446811,0.0001
11,0.836340206185567,0.5508737755232844,0.7525773195876289,0.701116930168519,0.0001
12,0.9115120274914089,0.5164900369685271,0.7800687285223368,0.542628502722868,0.0001
13,0.9231099656357389,0.47035263586660914,0.7835051546391752,0.5178194630801473,0.0001
14,0.9170962199312714,0.5227930849996106,0.7835051546391752,0.5565477154918552,0.0001
15,0.9140893470790378,0.46117514258828657,0.7800687285223368,0.5313384534976736,0.0001
16,0.9407216494845361,0.4397890114064874,0.8006872852233677,0.4962314135839849,0.0001
17,0.9523195876288659,0.3971495404325682,0.8127147766323024,0.4816975679594217,0.0001
18,0.9467353951890034,0.3917855303349166,0.7989690721649485,0.49152405524171916,0.0001
19,0.913659793814433,0.44651108445792365,0.7852233676975945,0.5443350719832063,0.0001
20,0.947594501718213,0.4225008062247572,0.8264604810996563,0.48083791638567686,0.0001
21,0.7744845360824743,0.3265271707341589,0.6838487972508591,0.7946384153824901,0.0001
22,0.9656357388316151,0.4146689242843924,0.8178694158075601,0.4515375124220176,0.0001
23,0.9669243986254296,0.3486129502284116,0.8178694158075601,0.46887870895903544,0.0001
24,0.9656357388316151,0.317817489905604,0.8127147766323024,0.4563045054162081,0.0001
25,0.9768041237113402,0.3112111378589581,0.8298969072164949,0.45093143744157355,0.0001
26,0.9763745704467354,0.30180952425660756,0.8367697594501718,0.4362471810321218,0.0001
27,0.9531786941580757,0.33253470962417536,0.802405498281787,0.5025140301058793,0.0001
28,0.9768041237113402,0.31774791345514103,0.8350515463917526,0.4422315400080992,0.0001
29,0.9798109965635738,0.27830834997625187,0.8350515463917526,0.43931803916328144,0.0001
30,0.9862542955326461,0.2627343547369899,0.8264604810996563,0.42501553821399857,0.0001
31,0.9789518900343642,0.25624911176233456,0.8333333333333334,0.4258145927563566,0.0001
32,0.9690721649484536,0.3293505554312262,0.8316151202749141,0.47736963250792724,0.0001
33,0.9759450171821306,0.36296520675050803,0.8178694158075601,0.4613741811403294,0.0001
34,0.9656357388316151,0.26878020390868185,0.8281786941580757,0.4494077952457048,0.0001
