epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.23046875,6.9405085146427155,0.328125,13.622167110443115,0.01
2,0.4140625,2.192305237054825,0.40625,8.486124515533447,0.01
3,0.2734375,0.9533015266060829,0.15625,41.76742362976074,0.01
4,0.46875,0.48745328560471535,0.28125,8.694791555404663,0.01
5,0.7890625,0.6231257114559412,0.421875,4.266860008239746,0.01
6,0.57421875,0.4256915566511452,0.25,8.338662385940552,0.01
7,0.71875,0.2680752854794264,0.359375,6.038403511047363,0.01
8,0.92578125,0.1461797256488353,0.484375,4.63420832157135,0.01
9,0.98828125,0.08262740043574013,0.53125,4.259755611419678,0.01
10,0.96484375,0.08565405974513851,0.484375,4.872522830963135,0.01
11,1.0,0.12212790147168562,0.53125,3.6082133054733276,0.01
12,1.0,0.08064771340286825,0.5625,3.2327383756637573,0.01
13,0.99609375,0.09035277469956782,0.578125,3.4448646306991577,0.01
14,1.0,0.07167184434365481,0.578125,3.500199794769287,0.01
15,1.0,0.10172396344751178,0.5625,3.433752655982971,0.01
16,1.0,0.08995923239126569,0.640625,3.436507225036621,0.01
17,0.96484375,0.11701933805306908,0.578125,3.571154236793518,0.01
18,0.9921875,0.091811987105757,0.609375,3.085005760192871,0.01
19,0.99609375,0.053541744069661945,0.578125,3.1468727588653564,0.01
20,0.98828125,0.13790519589838368,0.5625,3.4656944274902344,0.01
21,0.94140625,0.05281566704434226,0.53125,5.315553188323975,0.01
22,0.9140625,0.1580910361444694,0.4375,6.902974367141724,0.01
23,0.8671875,0.07164089976868127,0.40625,7.744781255722046,0.01
24,0.98046875,0.07742841841900372,0.46875,5.218487024307251,0.01
