epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.38316151202749144,5.7922192679511175,0.35223367697594504,2.177594315145434,0.01
2,0.41924398625429554,1.9091875155766804,0.38831615120274915,1.3376468469187157,0.01
3,0.4540378006872852,1.4681244045495987,0.43986254295532645,1.4651053287728955,0.01
4,0.44072164948453607,1.6718967424498663,0.41237113402061853,1.867687175773673,0.01
5,0.43556701030927836,1.4284361898899078,0.43470790378006874,1.200463822617154,0.01
6,0.5554123711340206,1.180611370338334,0.5034364261168385,0.9202034000268916,0.01
7,0.29381443298969073,0.9178744388951195,0.2920962199312715,4.366541525752274,0.01
8,0.31829896907216493,0.9172659615675608,0.3127147766323024,3.0754528217708943,0.01
9,0.34664948453608246,0.8700965990622839,0.31443298969072164,2.668445002991719,0.01
10,0.48668384879725085,0.851724139518208,0.4948453608247423,1.1540837701653288,0.01
11,0.2508591065292096,0.8037481738461388,0.24742268041237114,10.345240124312463,0.01
12,0.24785223367697595,0.7081886910729938,0.25773195876288657,8.329200525054407,0.01
13,0.265893470790378,0.5574686378240585,0.29896907216494845,6.978919453637297,0.01
14,0.24742268041237114,0.5035432502627373,0.25773195876288657,13.952000470505547,0.01
