epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.49699312714776633,6.620507974460208,0.4690721649484536,5.757926069993744,0.01
2,0.4325601374570447,4.736213657362708,0.3865979381443299,11.756419965082017,0.01
3,0.7310996563573883,5.041766821721504,0.6288659793814433,3.298202708005086,0.01
4,0.7083333333333334,3.3292046763773624,0.627147766323024,3.975760676606824,0.01
5,0.6911512027491409,2.55392777837556,0.6254295532646048,5.593943477086595,0.01
6,0.5640034364261168,2.617709460135164,0.4896907216494845,7.581194484356752,0.01
7,0.5734536082474226,1.8550458313833023,0.49828178694158076,5.175141618833509,0.01
8,0.8414948453608248,1.3344348562913466,0.6683848797250859,1.7706276977185123,0.01
9,0.561426116838488,1.3233517829649921,0.46219931271477666,5.343189808920896,0.01
10,0.7895189003436426,1.3794494139672868,0.6855670103092784,2.21421812735882,0.01
11,0.7315292096219931,1.032862585628855,0.5996563573883161,3.5237824748881494,0.01
12,0.8354810996563574,0.9978623394886481,0.6769759450171822,1.7492403988166363,0.01
13,0.7779209621993127,0.6816695799087656,0.6305841924398625,2.172875839615196,0.01
14,0.8165807560137457,0.7317680354197992,0.6804123711340206,2.029220191576227,0.01
15,0.7736254295532646,0.7036738604499863,0.6597938144329897,2.202520158897151,0.01
16,0.5038659793814433,0.6783287700394104,0.4587628865979381,7.724643264849162,0.01
17,0.8814432989690721,0.5261130589638547,0.7422680412371134,1.2489110471047078,0.01
18,0.9441580756013745,0.5115458371214054,0.7594501718213058,0.9961457690832132,0.01
19,0.2800687285223368,0.5796878586394777,0.281786941580756,11.374778976964787,0.01
20,0.5481099656357389,0.6931303644231681,0.4896907216494845,6.851746011845434,0.01
21,0.3243127147766323,0.7280883817194864,0.32130584192439865,16.187947020907583,0.01
22,0.4888316151202749,0.5949579836351091,0.47079037800687284,16.93862430336549,0.01
23,0.5352233676975945,0.5567638163486945,0.48625429553264604,6.875578506705687,0.01
24,0.5249140893470791,0.6743234035976488,0.47594501718213056,10.263793581539822,0.01
25,0.6185567010309279,0.708070008456707,0.5463917525773195,3.5456477981252768,0.01
26,0.3234536082474227,0.5100228753262039,0.31099656357388317,21.70613079792036,0.01
