epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.24441580756013745,1.9861609604623582,0.27147766323024053,3.040646803747747,0.001
2,0.24484536082474226,1.4408896300527785,0.27147766323024053,3.3677011797927907,0.001
3,0.3019759450171821,1.189259002606074,0.3281786941580756,2.9235803245269145,0.001
4,0.43556701030927836,1.061555587583118,0.42955326460481097,1.845463173086291,0.001
5,0.5472508591065293,0.9443946679433187,0.5360824742268041,1.2938032772942507,0.001
6,0.5674398625429553,0.8931568993462456,0.5360824742268041,1.2323427622260916,0.001
7,0.5223367697594502,0.797573553191291,0.48109965635738833,1.332835145832337,0.001
8,0.6091065292096219,0.7111880381902059,0.5790378006872853,1.033633969493748,0.001
9,0.7259450171821306,0.656387491358651,0.6838487972508591,0.770657645263213,0.001
10,0.7285223367697594,0.6288621491856046,0.6924398625429553,0.8246862546275162,0.001
11,0.7474226804123711,0.6113769080903795,0.6958762886597938,0.792140172314398,0.001
12,0.738831615120275,0.5519670082463158,0.6924398625429553,0.7875529970090414,0.001
13,0.772766323024055,0.5175399647818671,0.7216494845360825,0.7111203359164733,0.001
14,0.7654639175257731,0.5090454667806625,0.7216494845360825,0.7163800494777378,0.001
15,0.7998281786941581,0.456929592622651,0.7457044673539519,0.6666770634782273,0.001
16,0.7087628865979382,0.4903724375698302,0.6666666666666666,1.0728582557534025,0.001
17,0.7847938144329897,0.45489975975619423,0.7130584192439863,0.7487321567699262,0.001
18,0.7899484536082474,0.4003430621491538,0.7474226804123711,0.7453674254138855,0.001
19,0.8118556701030928,0.43575339019298553,0.7542955326460481,0.6630353767847278,0.001
20,0.7220790378006873,0.4380938741895888,0.6786941580756014,1.035848641723292,0.001
21,0.7620274914089347,0.37397580842177075,0.7164948453608248,0.9854448845296381,0.001
22,0.8402061855670103,0.36980682445896995,0.7783505154639175,0.6784640734957665,0.001
23,0.8582474226804123,0.3324410633908378,0.7938144329896907,0.5953566763818878,0.001
24,0.8646907216494846,0.3399839914507336,0.8006872852233677,0.595251290044424,0.001
25,0.8573883161512027,0.3420852969090144,0.7766323024054983,0.638622165955219,0.001
26,0.8380584192439863,0.3127080193824238,0.7594501718213058,0.7284496059942082,0.001
27,0.8346219931271478,0.3163488200969166,0.7422680412371134,0.7761720775328961,0.001
28,0.8668384879725086,0.2809891270266639,0.7903780068728522,0.589962880226345,0.001
29,0.8737113402061856,0.2757387128141191,0.7955326460481099,0.6161867298211429,0.001
30,0.8870274914089347,0.27695467902554405,0.8092783505154639,0.5572022574464071,0.001
31,0.9132302405498282,0.2587001961138513,0.8195876288659794,0.5025702983243359,0.001
32,0.8603951890034365,0.26457885321643615,0.788659793814433,0.6322365265941292,0.001
33,0.8780068728522337,0.27073252118296093,0.802405498281787,0.5761676819873429,0.001
34,0.9037800687285223,0.2905133788784345,0.802405498281787,0.5904970236660279,0.001
35,0.8986254295532646,0.2359310363729795,0.7938144329896907,0.5993853205258084,0.001
36,0.886168384879725,0.2378498473101192,0.7852233676975945,0.5521452037739181,0.001
37,0.9222508591065293,0.22065842896699905,0.8333333333333334,0.5274721826474691,0.001
38,0.904639175257732,0.2169509455561638,0.8195876288659794,0.5730205917686122,0.001
39,0.868127147766323,0.2263195738196373,0.7783505154639175,0.7638658887332248,0.001
40,0.9063573883161512,0.18035321103201973,0.7989690721649485,0.5821421992328158,0.001
41,0.9033505154639175,0.19689462085564932,0.7972508591065293,0.6266518386778553,0.001
42,0.9132302405498282,0.18855461229880652,0.8144329896907216,0.507490346317029,0.001
43,0.9540378006872853,0.16167532983753416,0.8384879725085911,0.43224998376623464,0.001
44,0.9415807560137457,0.1539667145245605,0.8436426116838488,0.4695534733767362,0.001
45,0.9463058419243986,0.16182823023862308,0.8350515463917526,0.4336582100678146,0.001
46,0.9630584192439863,0.15216557143463028,0.8436426116838488,0.4211325516405794,0.001
47,0.9746563573883161,0.16303897235128614,0.8487972508591065,0.4211439854910284,0.001
48,0.9153780068728522,0.14005591596166292,0.8213058419243986,0.6118198471380673,0.001
49,0.936426116838488,0.13012891800867188,0.8281786941580757,0.5471490252878248,0.001
50,0.9583333333333334,0.16092177107930183,0.8264604810996563,0.49301468015126754,0.001
51,0.9561855670103093,0.14905480336811808,0.8316151202749141,0.505289770278734,0.001
52,0.970360824742268,0.12191688931650585,0.8316151202749141,0.44752388598583,0.001
53,0.9737972508591065,0.1283111481202973,0.8367697594501718,0.47302791076837125,0.001
54,0.9252577319587629,0.12347347082363234,0.8127147766323024,0.5828000556972018,0.001
55,0.9029209621993127,0.11893697703878085,0.802405498281787,0.7286964515640154,0.001
