epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.46735395189003437,1.5165542651867043,0.4518900343642612,1.5647756111171238,0.001
2,0.43470790378006874,1.3388193255868452,0.41924398625429554,1.8500340771429318,0.001
3,0.5876288659793815,1.258751859541597,0.563573883161512,1.41704921972301,0.001
4,0.4720790378006873,0.7189440834625014,0.4742268041237113,2.2938294902290264,0.001
5,0.32946735395189003,0.7242443437720167,0.29037800687285226,5.680536294720836,0.001
6,0.2551546391752577,1.2109506712905291,0.2646048109965636,5.809015333857324,0.001
7,0.593213058419244,0.7934089658075365,0.520618556701031,2.288350123720071,0.001
8,0.6769759450171822,0.7268179846221003,0.6116838487972509,1.356824731908713,0.001
9,0.727233676975945,0.8499994005622535,0.5721649484536082,1.4956117995416176,0.001
10,0.8500859106529209,0.7045784518636506,0.7147766323024055,0.8253359126880816,0.001
11,0.9334192439862543,0.6643511857195147,0.7628865979381443,0.6894333561261495,0.001
12,0.6052405498281787,0.5472515572376292,0.5618556701030928,2.969461748280476,0.001
13,0.6804123711340206,0.6118326804697,0.6168384879725086,2.0571776227033425,0.001
14,0.5201890034364262,0.9050710976380726,0.4415807560137457,5.576685753065286,0.001
15,0.9377147766323024,0.5245038641424015,0.7560137457044673,0.8259126767260102,0.001
16,0.9471649484536082,0.5697174860228752,0.7903780068728522,0.7643071335205918,0.001
17,0.9149484536082474,0.5986087901019973,0.7697594501718213,0.9554512848968768,0.001
18,0.7263745704467354,0.7203568713996431,0.6305841924398625,2.30464143359784,0.001
19,0.938573883161512,0.551136558837707,0.7508591065292096,0.8625147678598096,0.001
20,0.6623711340206185,0.6350140928644045,0.563573883161512,3.0010964567308984,0.001
21,0.9634879725085911,0.5066978426112247,0.7989690721649485,0.7371966601237399,0.001
22,0.9617697594501718,0.38881209548081047,0.8041237113402062,0.7327084809644115,0.001
23,0.9072164948453608,0.40237459445307994,0.7577319587628866,1.0742379596962552,0.001
24,0.9579037800687286,0.36426344410484207,0.7800687285223368,0.8200923077429283,0.001
25,0.8217353951890034,0.279085700824086,0.6855670103092784,1.550981601079305,0.001
26,0.8904639175257731,0.5102691024309024,0.7439862542955327,0.9648020589064896,0.001
27,0.9450171821305842,0.4780338278317278,0.781786941580756,0.8274117900743517,0.001
28,0.9841065292096219,0.5032318136221248,0.8213058419243986,0.7318032679253632,0.001
29,0.9789518900343642,0.26858151478949804,0.7989690721649485,0.8557172931564325,0.001
30,0.9884020618556701,0.3749946697237741,0.802405498281787,0.831232122334418,0.001
31,0.9368556701030928,0.3093794933785203,0.7474226804123711,1.1090325057199322,0.001
32,0.8311855670103093,0.3496138124277109,0.7405498281786942,1.3473991864325665,0.001
33,0.8414948453608248,0.5463647764978995,0.6993127147766323,1.6854491627093442,0.001
34,0.990979381443299,0.2823669123443261,0.8058419243986255,0.8641637950828395,0.001
35,0.868127147766323,0.2647497945714035,0.7216494845360825,1.4891767706658012,0.001
36,0.970360824742268,0.417590578928076,0.7783505154639175,0.9968798430924563,0.001
