epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.24944812362030905,1.8655066681759698,0.2599118942731278,6.314037378401483,0.001
2,0.2958057395143488,1.4458700056586946,0.31718061674008813,4.0078493207036665,0.001
3,0.347682119205298,1.4604028367570467,0.31718061674008813,3.7590031882477226,0.001
4,0.4139072847682119,1.016836237694536,0.3876651982378855,3.027707890660752,0.001
5,0.5342163355408388,1.0794752559491567,0.46255506607929514,2.3000120372236563,0.001
6,0.5099337748344371,0.8926012233964035,0.42290748898678415,1.9386648754979021,0.001
7,0.6147902869757175,0.7648755059178386,0.4845814977973568,1.7105110353966642,0.001
8,0.5927152317880795,0.7396990457283599,0.43612334801762115,2.068214603457682,0.001
9,0.7461368653421634,0.6497525213552373,0.6167400881057269,1.2645996477504133,0.001
10,0.7086092715231788,0.5796605227515101,0.5066079295154186,1.508427989640425,0.001
11,0.7847682119205298,0.5362784154713154,0.5859030837004405,1.4108292972463867,0.001
12,0.7991169977924945,0.5168150119217378,0.5903083700440529,1.2791288141899697,0.001
13,0.8432671081677704,0.4766662884503603,0.6211453744493393,1.1818845639669948,0.001
14,0.7958057395143487,0.41902475032423225,0.5506607929515418,1.4961517176832921,0.001
15,0.7836644591611479,0.47874373889395166,0.5550660792951542,1.383517160420901,0.001
16,0.7715231788079471,0.458486012582268,0.5418502202643172,1.5875685572099056,0.001
17,0.9392935982339956,0.4087547211508666,0.6696035242290749,0.9465301497654768,0.001
18,0.9105960264900662,0.3257750522877489,0.6519823788546255,1.077735073831638,0.001
19,0.9094922737306843,0.3512070397846401,0.6387665198237885,1.135663609147597,0.001
20,0.9183222958057395,0.3238817123430116,0.6475770925110133,1.0556796475719776,0.001
21,0.9359823399558499,0.26080171624198556,0.6740088105726872,0.9160951839899439,0.001
22,0.9613686534216336,0.23013040303651774,0.6475770925110133,1.0574905278596058,0.001
23,0.8995584988962473,0.19118822615460626,0.6079295154185022,1.3854331124721644,0.001
24,0.9602649006622517,0.17695818282663822,0.6299559471365639,1.0560321908952905,0.001
25,0.9922737306843267,0.19518658152914473,0.7092511013215859,0.8568430926306132,0.001
26,0.9481236203090507,0.18430334396128142,0.6167400881057269,1.1236794637557168,0.001
27,0.9690949227373068,0.14841698589069502,0.6607929515418502,0.9986552460209388,0.001
28,0.9646799116997793,0.1775373854740922,0.6167400881057269,1.3422377585445733,0.001
29,0.9911699779249448,0.1575438783703638,0.6828193832599119,0.8937076248786523,0.001
30,0.9646799116997793,0.1426065913401544,0.6035242290748899,1.2825594544410706,0.001
31,0.9481236203090507,0.13410549986708378,0.5947136563876652,1.333350537763293,0.001
32,0.9823399558498896,0.15590956451238266,0.6607929515418502,1.050690303224299,0.001
33,0.9359823399558499,0.09696153417462483,0.6167400881057269,1.384759620816697,0.001
