epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.46548082267926627,6.005088448524475,0.4490884837705647,1.9724466092006638,0.01
2,0.4688160088938299,2.383611936228616,0.457536682970209,3.714951355757317,0.01
3,0.41267370761534183,2.6765843101910183,0.37572254335260113,4.7117545031186685,0.01
4,0.5979988882712618,2.272699064867837,0.5420186749666518,2.4482304866497335,0.01
5,0.5772095608671484,1.856239320550646,0.5140062249888839,2.8858587895567656,0.01
6,0.6112284602556977,1.6777439560209002,0.5731436193863939,1.841370079346687,0.01
7,0.6462479155086159,1.1629611466612135,0.5838150289017341,1.6277445410558413,0.01
8,0.7476375764313508,1.0390733480453491,0.6576256113828368,1.0280498072750148,0.01
9,0.7127292940522513,1.1564393835408346,0.6318363717207648,1.5597556947124647,0.01
10,0.7727626459143969,0.847868423802512,0.6936416184971098,0.8966350875837954,0.01
11,0.8176764869371873,0.7858803791659219,0.7154290795909293,0.787689755815249,0.01
12,0.7227348526959422,0.7103292810065406,0.6496220542463317,1.108086775148535,0.01
13,0.7424124513618677,0.6836206666060857,0.6651845264562027,0.9973048762036939,0.01
14,0.5266259032795998,0.7278283540691648,0.5015562472209871,2.536596832936899,0.01
15,0.8088938299055031,0.6399283566645213,0.7132058692752334,0.8322458370837597,0.01
16,0.5886603668704836,0.6025146927152362,0.5211204979991108,1.7056960470679603,0.01
17,0.40244580322401335,0.6320431798696518,0.36460649177412185,3.995574205703023,0.01
18,0.5638688160088938,0.5776019177266529,0.5291240551356158,2.6436294632628,0.01
19,0.740188993885492,0.5579667870487486,0.6642952423299244,1.2930394185813812,0.01
