epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.24613686534216336,1.746004113129207,0.2643171806167401,4.9068045826210325,0.001
2,0.24613686534216336,1.5552625954151154,0.2643171806167401,5.337567875563836,0.001
3,0.24944812362030905,1.354067632130214,0.27312775330396477,4.1686593204868,0.001
4,0.3973509933774834,1.1032973038298743,0.3524229074889868,3.2932173092459793,0.001
5,0.4271523178807947,1.0828599482774734,0.3964757709251101,2.6805945204218053,0.001
6,0.4735099337748344,0.883205880011831,0.42731277533039647,2.3084958508151217,0.001
7,0.6280353200883002,0.8737837778670448,0.5418502202643172,1.5017005312810385,0.001
8,0.6059602649006622,0.8532729574612209,0.5770925110132159,1.6762237294129863,0.001
9,0.695364238410596,0.7954985839979989,0.5726872246696035,1.2733238701778362,0.001
10,0.6600441501103753,0.7195911811930793,0.5286343612334802,1.5065351672109528,0.001
11,0.6401766004415012,0.7036902468119349,0.5286343612334802,1.3877376311413516,0.001
12,0.7615894039735099,0.5885816205825124,0.6431718061674009,1.1355510234570187,0.001
13,0.8101545253863135,0.5691220238804817,0.6519823788546255,0.952288320017281,0.001
14,0.8322295805739515,0.44195323437452316,0.6960352422907489,1.0075044571565637,0.001
15,0.8024282560706402,0.4514018041746957,0.6696035242290749,1.1937276903490663,0.001
16,0.8421633554083885,0.4221747411148889,0.6784140969162996,1.012887945259195,0.001
17,0.8432671081677704,0.46306408303124563,0.6828193832599119,1.0430797056217025,0.001
18,0.8543046357615894,0.3668108098208904,0.6872246696035242,1.0987167122080463,0.001
19,0.8366445916114791,0.4516297275466578,0.6475770925110133,1.0837252078339916,0.001
20,0.8730684326710817,0.33013489310230526,0.6563876651982379,0.9848140861494425,0.001
21,0.9216335540838853,0.262121765475188,0.7180616740088106,0.8560313973657885,0.001
22,0.9083885209713024,0.263691513932177,0.7092511013215859,0.88006234365938,0.001
23,0.9028697571743929,0.2568062637001276,0.7224669603524229,0.9678409813784292,0.001
24,0.8752759381898455,0.23394551713551795,0.7048458149779736,1.1355309236942408,0.001
25,0.9315673289183223,0.2342487938169922,0.7224669603524229,0.9686969497655457,0.001
26,0.9205298013245033,0.23365723554577147,0.7136563876651982,0.9183682221016695,0.001
27,0.9558498896247241,0.19156073007200444,0.7533039647577092,0.8070464339025221,0.001
28,0.890728476821192,0.1753551840249981,0.7048458149779736,1.0757917572091855,0.001
29,0.9028697571743929,0.17629935472671474,0.7048458149779736,1.0918772902651506,0.001
30,0.9392935982339956,0.15398601136569465,0.7533039647577092,0.9071748264560615,0.001
31,0.934878587196468,0.1865961942821741,0.7444933920704846,0.937343632072079,0.001
32,0.9514348785871964,0.1444677310064435,0.748898678414097,0.9266583330043087,0.001
33,0.9713024282560706,0.16870105106915748,0.7577092511013216,0.8662580612735076,0.001
34,0.9735099337748344,0.12951173101152694,0.748898678414097,0.856816630334581,0.001
35,0.9216335540838853,0.12634876895962016,0.6696035242290749,1.0652679350670213,0.001
36,0.9933774834437086,0.09521424351260066,0.7797356828193832,0.8268906388776418,0.001
37,0.9911699779249448,0.10127523095746126,0.762114537444934,0.8628045647417396,0.001
38,0.9834437086092715,0.10184181188898427,0.7312775330396476,0.9273049936420592,0.001
39,0.9668874172185431,0.12743143743968435,0.7136563876651982,0.9985964456450046,0.001
40,0.9801324503311258,0.09839306000087943,0.7180616740088106,0.996597425921898,0.001
41,0.9713024282560706,0.09293267124199442,0.7180616740088106,1.019757051299847,0.001
42,0.9713024282560706,0.07222977553361229,0.7268722466960352,1.0195786673329474,0.001
43,0.9801324503311258,0.07917921524494886,0.7400881057268722,0.9941205084323883,0.001
44,0.9834437086092715,0.09749039834631341,0.7180616740088106,1.0171016893197786,0.001
