epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.25,2.5519547313451767,0.25,1.6143836379051208,0.001
2,0.26953125,2.169814318418503,0.171875,3.4360337257385254,0.001
3,0.26953125,1.7411089092493057,0.171875,2.8140928745269775,0.001
4,0.25390625,1.4684311300516129,0.328125,2.969599723815918,0.001
5,0.23046875,1.298962064087391,0.328125,3.2649576663970947,0.001
6,0.23046875,1.181145265698433,0.328125,3.099053382873535,0.001
7,0.2578125,1.1457879766821861,0.25,3.619649887084961,0.001
8,0.23046875,1.1471701860427856,0.328125,3.468976855278015,0.001
9,0.3359375,1.1082296073436737,0.296875,3.2629425525665283,0.001
10,0.375,1.0897262170910835,0.328125,2.8181025981903076,0.001
11,0.2578125,0.944354236125946,0.34375,3.041496157646179,0.001
12,0.49609375,0.8726185113191605,0.328125,2.7166587114334106,0.001
13,0.484375,0.7773446440696716,0.375,2.575685739517212,0.001
14,0.5390625,0.7236647345125675,0.3125,2.6132583618164062,0.001
15,0.48046875,0.6461439058184624,0.328125,2.6259677410125732,0.001
16,0.53515625,0.5909239575266838,0.3125,2.9393404722213745,0.001
17,0.51953125,0.4936400018632412,0.3125,3.22740638256073,0.001
18,0.5859375,0.46690140664577484,0.375,3.115262508392334,0.001
19,0.59375,0.3848203383386135,0.390625,3.095093250274658,0.001
20,0.48828125,0.4598543643951416,0.3125,3.445507287979126,0.001
21,0.45703125,0.37404603883624077,0.265625,3.5757418870925903,0.001
22,0.52734375,0.34464656561613083,0.375,3.7580418586730957,0.001
23,0.51953125,0.4227210059762001,0.359375,3.7417685985565186,0.001
24,0.48046875,0.252284349873662,0.34375,3.2708396911621094,0.001
25,0.55859375,0.30742813646793365,0.359375,3.1853866577148438,0.001
26,0.54296875,0.22412231750786304,0.390625,3.027965784072876,0.001
27,0.66796875,0.24597556702792645,0.453125,2.947666049003601,0.001
28,0.7265625,0.2547227367758751,0.421875,2.868208169937134,0.001
29,0.74609375,0.33245847187936306,0.421875,2.777421712875366,0.001
30,0.69921875,0.34767391718924046,0.4375,2.6146819591522217,0.001
31,0.70703125,0.2725224457681179,0.40625,3.0163694620132446,0.001
32,0.69921875,0.19230384565889835,0.453125,2.7430187463760376,0.001
33,0.7109375,0.18395252153277397,0.375,2.9643584489822388,0.001
34,0.74609375,0.2804744401946664,0.4375,2.484593629837036,0.001
35,0.76953125,0.16954204440116882,0.46875,2.4338955879211426,0.001
36,0.77734375,0.18544816132634878,0.5,2.3320385217666626,0.001
37,0.765625,0.14261059602722526,0.484375,2.5716495513916016,0.001
38,0.7578125,0.15186669118702412,0.453125,2.345765709877014,0.001
39,0.76953125,0.17961518932133913,0.46875,2.2334868907928467,0.001
40,0.76953125,0.1329507576301694,0.46875,2.294290781021118,0.001
41,0.7734375,0.13624703930690885,0.484375,2.6359009742736816,0.001
42,0.81640625,0.1327936858870089,0.515625,2.368896245956421,0.001
43,0.79296875,0.10672514932230115,0.46875,2.4940990209579468,0.001
44,0.79296875,0.1259466907940805,0.515625,2.4336315393447876,0.001
45,0.77734375,0.08878793241456151,0.453125,2.7084875106811523,0.001
46,0.8125,0.13342101452872157,0.53125,2.4341320991516113,0.001
47,0.80078125,0.06559035321697593,0.5,2.3353747129440308,0.001
48,0.8125,0.06912126019597054,0.515625,2.3177257776260376,0.001
49,0.80078125,0.08092892030254006,0.515625,2.4194833040237427,0.001
50,0.83203125,0.06271803379058838,0.515625,2.284026801586151,0.001
51,0.875,0.07254743599332869,0.515625,2.1077833771705627,0.001
52,0.83984375,0.04940060433000326,0.515625,2.323962450027466,0.001
53,0.8515625,0.05095723900012672,0.53125,2.191533923149109,0.001
54,0.90234375,0.05923147080466151,0.59375,1.9009457230567932,0.001
55,0.89453125,0.04585253389086574,0.546875,1.8862878680229187,0.001
56,0.83984375,0.049440789967775345,0.53125,2.1087997555732727,0.001
57,0.84375,0.08760025072842836,0.484375,2.1988009214401245,0.001
58,0.80859375,0.06036117940675467,0.515625,2.309718072414398,0.001
59,0.83984375,0.039628892904147506,0.515625,2.3453656435012817,0.001
60,0.890625,0.04763345769606531,0.53125,2.082602024078369,0.001
61,0.88671875,0.030342351412400603,0.53125,2.1171910166740417,0.001
62,0.8359375,0.028583771432749927,0.53125,2.348223090171814,0.001
